country	status	forest_type	region	mgmt_type	mgmt_strategy	con_broad	a	b	a_nonmerch	b_nonmerch	k_nonmerch	cap_nonmerch	a_sap	b_sap	k_sap	cap_sap	a1	a2	a3	b1	b2	b3	c1	c2	c3	min_volume	max_volume	low_stemwood_prop	high_stemwood_prop	low_stembark_prop	high_stembark_prop	low_branches_prop	high_branches_prop	low_foliage_prop	high_foliage_prop	
AT	ForAWS	AA	AT12	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT21	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT21	HS	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT22	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT31	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT32	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT33	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT33	HS	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	AA	AT34	HP	E	con	0.553687607	0.92741339	1.925001703	-0.134691417	1e-08	1.503845763	1	0	0	1	-2.191696	-0.0008019	0.0892588	-2.104386	-0.0010815	0.2224419	-1.914818	-0.0004668	-0.0566506	15.62	454.22	0.665417129	0.662230542	0.096188797	0.088836106	0.156382109	0.193147275	0.082011966	0.055786078	
AT	ForAWS	FS	AT11	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT12	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT12	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT21	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT21	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT22	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT22	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT31	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT31	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT32	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT32	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT33	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT33	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT34	HP	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	FS	AT34	HS	E	broad	0.771243145	0.928233172	38.36603919	-1.524917241	1.010642298	2.166666612	1	0	0	1	-1.768781	-0.0007156	-0.0065169	-1.741976	-0.0005439	0.1304487	-3.106386	-0.0024275	0.0654923	11.31	296.21	0.680738977	0.676326138	0.113081722	0.089902821	0.170585271	0.212335355	0.035594029	0.021435686	
AT	ForAWS	LD	AT11	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT12	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT21	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT21	HS	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT22	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT22	HS	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT31	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT31	HS	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT32	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT32	HS	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT33	HP	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	LD	AT33	HS	E	con	0.791192436	0.888696742	1.216350774	-0.030715341	1e-08	1.176865362	1	0	0	1	-3.165627	-0.0027005	0.2964053	-1.899662	-0.0017585	0.0644727	-2.300193	-0.0025614	0.0539169	3.68	294.12	0.734372149	0.771430786	0.058206051	0.079687244	0.125487924	0.099377308	0.081933877	0.049504663	
AT	ForAWS	OC	AT12	HP	E	con	0.917618548	0.822508464	7.199083713	-0.85924006	0.898876371	2.772675062	1	0	0	1	-1.680459	-9.79E-05	-0.024624	-1.56037	-0.0004958	0.0257379	-1.738656	-5.24E-05	-0.0582677	0.43	543.3	0.642140005	0.685750503	0.114737046	0.103706687	0.140860512	0.12942481	0.102262437	0.081118001	
AT	ForAWS	OC	AT31	HP	E	con	0.917618548	0.822508464	7.199083713	-0.85924006	0.898876371	2.772675062	1	0	0	1	-1.680459	-9.79E-05	-0.024624	-1.56037	-0.0004958	0.0257379	-1.738656	-5.24E-05	-0.0582677	0.43	543.3	0.642140005	0.685750503	0.114737046	0.103706687	0.140860512	0.12942481	0.102262437	0.081118001	
AT	ForAWS	OH	AT11	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT11	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT12	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT12	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT12	HS	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT13	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT21	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT21	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT22	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT22	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT22	HS	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT31	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT31	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT31	HS	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT32	C	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT32	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT32	HS	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT33	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT33	HS	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OH	AT34	HP	E	broad	1.152644799	0.82865458	71.32323804	-1.776873974	1.072360932	3.361063875	1	0	0	1	-1.404433	-0.0005102	-0.0206886	-1.664056	0.0005008	-0.0132082	-3.3341	-0.0022912	0.150502	11.56	390.17	0.681758982	0.701070096	0.157004205	0.124637119	0.125127618	0.149153057	0.036109196	0.025139728	
AT	ForAWS	OS	AT11	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT12	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT21	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT21	HS	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT22	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT22	HS	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT31	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT32	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT33	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT33	HS	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	OS	AT34	HP	E	broad	0.802280313	0.892692907	8.975342807	-1.165480734	1.005729882	2.336716111	1	0	0	1	-1.289907	0.0003321	-0.1120843	-1.546061	-0.0002408	0.0456989	-2.468512	-0.0011788	-0.0769274	5.91	463.34	0.65860746	0.692436608	0.138981082	0.111603983	0.156311265	0.174791677	0.046100193	0.021167732	
AT	ForAWS	PA	AT11	HP	E	con	0.83018888	0.873752606	1	1	0	1	1	0	0	1	-1.807097	0.0001506	-0.0277334	-1.460254	9.41e-06	-0.0178784	-0.5463176	0.0010825	-0.3167641	0.33	366.94	0.580389722	0.671629295	0.090944078	0.09886192	0.130782034	0.140764458	0.197884166	0.088744327	
AT	ForAWS	PA	AT12	HP	E	con	0.83018888	0.873752606	1	1	0	1	1	0	0	1	-1.807097	0.0001506	-0.0277334	-1.460254	9.41e-06	-0.0178784	-0.5463176	0.0010825	-0.3167641	0.33	366.94	0.580389722	0.671629295	0.090944078	0.09886192	0.130782034	0.140764458	0.197884166	0.088744327	
AT	ForAWS	PA	AT12	HP	E	con	0.917618548	0.822508464	7.199083713	-0.85924006	0.898876371	2.772675062	1	0	0	1	-1.680459	-9.79E-05	-0.024624	-1.56037	-0.0004958	0.0257379	-1.738656	-5.24E-05	-0.0582677	0.43	543.3	0.642140005	0.685750503	0.114737046	0.103706687	0.140860512	0.12942481	0.102262437	0.081118001	
AT	ForAWS	PA	AT12	HS	E	con	0.83018888	0.873752606	1	1	0	1	1	0	0	1	-1.807097	0.0001506	-0.0277334	-1.460254	9.41e-06	-0.0178784	-0.5463176	0.0010825	-0.3167641	0.33	366.94	0.580389722	0.671629295	0.090944078	0.09886192	0.130782034	0.140764458	0.197884166	0.088744327	
AT	ForAWS	PA	AT12	HS	E	con	0.917618548	0.822508464	7.199083713	-0.85924006	0.898876371	2.772675062	1	0	0	1	-1.680459	-9.79E-05	-0.024624	-1.56037	-0.0004958	0.0257379	-1.738656	-5.24E-05	-0.0582677	0.43	543.3	0.642140005	0.685750503	0.114737046	0.103706687	0.140860512	0.12942481	0.102262437	0.081118001	
AT	ForAWS	PA	AT21	HP	E	con	0.83018888	0.873752606	1	1	0	1	1	0	0	1	-1.807097	0.0001506	-0.0277334	-1.460254	9.41e-06	-0.0178784	-0.5463176	0.0010825	-0.3167641	0.33	366.94	0.580389722	0.671629295	0.090944078	0.09886192	0.130782034	0.140764458	0.197884166	0.088744327	
